Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDK56,5548.275664449564,OUT027
FDK58,1919.0616206179955,OUT017
NCJ42,1814.6667618114514,OUT035
FDZ34,5851.641154350382,OUT027
FDA52,2933.0768834388564,OUT018
NCR29,802.8500398164531,OUT013
FDT48,3296.087783739701,OUT035
DRJ51,658.2457140475127,OUT019
NCS54,2984.6171366449303,OUT046
FDV01,2585.682807675286,OUT035
DRG51,5460.112795316232,OUT027
NCG42,2158.6297636523864,OUT013
FDA51,1896.658651295803,OUT049
FDV19,331.0996151553976,OUT010
NCT18,3054.0252522378237,OUT045
NCS41,2991.2980418347306,OUT045
FDO03,3740.547895621737,OUT046
FDL12,128.98540332172763,OUT010
FDY37,340.36959526313075,OUT010
FDI58,1603.0163255393,OUT049
FDT28,2323.264560222783,OUT018
NCC42,310.0596105467876,OUT010
FDO01,2148.7918168092506,OUT017
FDJ02,2497.480157975166,OUT013
FDQ04,453.90708636461784,OUT018
DRL47,2075.186590212514,OUT013
FDZ32,1833.112891915929,OUT035
FDC35,3537.3837765470016,OUT035
FDX14,1140.833426137188,OUT045
FDZ35,1789.5966872045706,OUT013
FDL14,2319.4061257038466,OUT013
FDO04,918.9505334874822,OUT049
DRK11,2400.3278392590905,OUT017
FDB44,3347.5559012514987,OUT018
FDZ50,3314.5120566374644,OUT049
FDI12,2744.7824412828686,OUT027
FDU43,4320.180911810758,OUT017
FDD58,202.07990991543602,OUT010
FDB27,3310.4805629744988,OUT017
FDB04,1208.5934734075981,OUT018
NCO17,1911.5381059376987,OUT013
FDL12,819.5959069173992,OUT017
DRJ13,2613.599204253037,OUT049
FDD57,1489.7118244978328,OUT045
FDW19,1849.8780611407137,OUT035
DRD27,1242.7759311131251,OUT018
FDH27,3931.6095800100115,OUT027
NCW30,4824.290534040828,OUT027
FDR40,1008.4115800719032,OUT018
FDG05,2414.568932848979,OUT013
NCY41,76.49163123535213,OUT019
FDI38,2957.924519714974,OUT018
FDR20,641.1314700929503,OUT046
FDE09,1656.6880125643438,OUT017
FDN50,256.6359358461251,OUT019
DRF27,2477.729734290021,OUT045
DRF51,609.3026084883616,OUT013
NCO02,189.08386262074447,OUT019
FDB51,1627.2908761106435,OUT027
FDJ50,811.392889264169,OUT013
FDN52,1273.3907190097593,OUT013
FDX14,1390.4372197930984,OUT013
FDT27,662.0985669683369,OUT019
FDV10,658.9083829737887,OUT013
FDU33,659.5780975952607,OUT046
FDU58,3329.6395376348773,OUT046
NCP42,4713.569701033132,OUT027
FDL51,5599.728840493189,OUT027
DRH15,975.7797354957966,OUT027
FDU16,1358.6783373954,OUT017
FDW15,2599.039921624411,OUT017
FDQ44,2009.4497796718158,OUT045
NCI06,4617.212902908405,OUT027
DRK23,637.5556445201746,OUT019
FDC28,1715.4177764753606,OUT035
NCY17,70.57223848638664,OUT019
NCV05,2346.049832976765,OUT018
FDM34,312.59906251962065,OUT019
DRD60,5923.993636105126,OUT027
FDT38,1385.039460383025,OUT046
FDQ57,2263.826623550938,OUT018
FDE59,947.9107965622628,OUT027
NCM43,2652.7488709446443,OUT046
DRI51,2878.2608861197477,OUT049
NCG30,2012.0168586075577,OUT017
NCK54,2022.2072155011183,OUT035
FDQ16,244.60701082059424,OUT019
FDI36,2987.808870531672,OUT013
FDX16,3690.2498879943832,OUT027
FDA34,3185.4448128006425,OUT046
FDJ48,3541.0046184647,OUT018
FDU47,1992.3959126469044,OUT035
FDS39,1984.8263994049146,OUT046
FDD11,3778.19546794928,OUT046
FDM16,2081.044737479806,OUT027
FDU56,2920.7933615443476,OUT018
FDQ32,1997.131380824597,OUT017
DRK35,708.7577609527314,OUT013
FDA58,3611.9563736483287,OUT049
DRG48,389.297043810999,OUT019
FDT59,535.038424487609,OUT010
FDQ31,237.0785384590274,OUT019
FDS51,750.292736447554,OUT018
FDW32,2469.4334802456015,OUT027
FDI15,5610.816585376852,OUT027
NCV30,999.3315613135168,OUT017
DRG25,3307.950107181629,OUT049
FDT02,524.3852589977637,OUT013
FDO33,3081.9115543462517,OUT027
FDP38,752.6203085942763,OUT035
FDZ45,2926.190704773052,OUT035
NCA54,4544.77154079058,OUT027
FDU33,798.1693615357772,OUT017
FDN58,4074.84043287559,OUT017
FDI05,1271.3903250508995,OUT045
FDM57,230.98441453959657,OUT019
NCS42,2214.6735068537905,OUT027
FDB57,3779.877252088677,OUT045
FDC03,3178.320954101358,OUT045
FDZ58,2089.628863859052,OUT013
NCK29,2243.9699925048203,OUT045
NCR53,3794.178866476262,OUT045
FDE26,3965.299710745293,OUT027
FDU52,2319.0717932951147,OUT049
FDE41,2164.0594894611518,OUT027
FDU38,2749.31234922709,OUT018
FDA52,2830.3751234988376,OUT017
FDW46,1175.96106922166,OUT046
DRI59,3781.486865906385,OUT035
FDT38,1359.558212619428,OUT035
FDL33,2931.595427536639,OUT018
FDQ01,5512.842611541486,OUT027
FDJ08,3116.897428228496,OUT046
FDQ47,626.154172424961,OUT049
NCZ18,4005.710247543509,OUT013
FDE29,965.5903947376559,OUT017
FDF10,3246.7026702081325,OUT027
FDC48,1392.9093194303684,OUT049
FDY58,3898.629024923666,OUT013
NCX30,572.4435600520674,OUT010
FDV11,2908.0473588505683,OUT013
FDT46,737.23963484461,OUT046
DRD01,200.34611830901798,OUT019
FDQ11,4065.0771611960326,OUT013
NCM41,1496.0334804350193,OUT017
NCC55,654.5863116011111,OUT013
FDG45,5312.994345221092,OUT027
NCQ54,3060.6759137646127,OUT049
FDM34,1896.9737042720515,OUT045
FDD17,539.599165981975,OUT019
FDN38,6136.560338088033,OUT027
FDB53,2171.903847093828,OUT018
NCL06,4007.339964576201,OUT035
NCV18,227.29302447364745,OUT019
FDX25,3252.9766575626654,OUT013
FDB39,939.6504013290199,OUT046
FDC33,3052.2912911323333,OUT049
NCO14,552.3703828237918,OUT018
FDA58,6085.789334065836,OUT027
NCQ02,3097.6191839312423,OUT017
NCR53,3680.0495577334095,OUT017
FDN52,1252.1851506240826,OUT046
FDG26,3953.6028116544626,OUT046
FDE23,1349.5947566890418,OUT027
DRI37,788.3539098846346,OUT013
DRH37,2610.1412041169733,OUT018
FDO01,2128.4429855447975,OUT035
FDK45,1972.9896294628734,OUT049
FDP23,3852.7060395178846,OUT049
FDM33,3844.7128271693914,OUT035
FDD36,2128.7013150605408,OUT017
FDL56,1311.308217404734,OUT017
FDT27,540.0269437055221,OUT010
FDG52,657.8241458326024,OUT017
NCL42,4215.91727080283,OUT035
DRJ24,3228.8700415382345,OUT046
FDV38,811.4863651924679,OUT046
FDT35,2683.1925047784152,OUT045
FDY51,3575.048361533936,OUT045
FDC37,1784.083047043658,OUT017
NCP43,3049.7188694956503,OUT013
FDO33,1816.126823052052,OUT045
FDW04,1537.71680907014,OUT018
NCC31,2331.851935607641,OUT046
FDK22,3800.4491472428917,OUT049
FDJ50,914.959583046761,OUT017
FDV13,1290.7723050398702,OUT017
DRL60,2384.2942072899323,OUT017
FDW03,1912.8580269288307,OUT017
FDY27,2927.500343365977,OUT035
FDB39,1612.743431207863,OUT027
FDU59,2298.574514148416,OUT045
FDZ57,1937.9253687341197,OUT049
FDO21,3670.477225378931,OUT049
FDS43,2694.7670551757396,OUT018
FDU28,603.7743566407914,OUT010
FDC51,215.43895012332902,OUT010
FDW16,207.2573788069583,OUT010
FDP32,263.4416222628981,OUT010
FDB60,358.3846644049102,OUT019
NCQ30,1981.6916857990193,OUT046
FDD26,3462.123407683036,OUT049
FDI44,1304.3135756556426,OUT045
DRH23,955.2351379517233,OUT046
FDO44,1831.1976100617128,OUT046
FDG04,3044.1172882669057,OUT046
FDM32,2451.839703614269,OUT027
FDM09,2605.148068465172,OUT013
FDZ47,1540.334103730702,OUT013
FDM40,3034.633364353013,OUT027
FDY48,1782.4711712051435,OUT017
NCM30,644.2437305346816,OUT045
FDX36,520.3417708598391,OUT010
DRF03,622.122466276776,OUT017
FDN51,4120.084044010476,OUT049
FDM57,1240.5717015123041,OUT049
FDB35,1679.8201634318013,OUT049
FDY13,2446.116433767885,OUT027
FDA37,1962.5280111119355,OUT017
NCX53,2026.579032462836,OUT017
FDD59,1086.6738759428422,OUT018
FDX10,96.76609963816331,OUT019
FDC03,2988.84495759087,OUT018
FDW43,4212.076165502196,OUT035
FDW10,2513.440385544593,OUT046
FDY14,5586.077790557117,OUT027
FDV43,720.313625554412,OUT045
FDO40,2535.1163355611907,OUT013
FDP46,2230.6234331874807,OUT027
NCE43,373.31328689565754,OUT019
FDD05,2195.6879377658656,OUT035
FDJ60,343.6926181554225,OUT010
DRE27,1169.7147684424663,OUT018
FDO11,4388.331005742746,OUT035
DRG11,2935.3673922787034,OUT027
FDK33,540.9685104493732,OUT010
DRM23,2758.7234572511293,OUT045
FDJ02,4093.9543018422014,OUT027
NCZ05,1527.3236520124444,OUT045
NCL30,2053.133756549399,OUT013
FDZ19,2678.2188115898844,OUT018
FDM45,1986.9670384730177,OUT049
FDO36,2985.702608480169,OUT046
NCK31,764.004103388287,OUT045
DRJ37,2441.0190218828743,OUT045
FDP24,1664.7072872962297,OUT018
FDF46,1801.9667966197692,OUT013
FDX46,195.32284782510285,OUT019
NCL18,3041.164085187667,OUT045
FDJ26,3465.074625246282,OUT013
FDJ07,1806.6345653073522,OUT045
FDY15,2418.981304503408,OUT013
DRG01,1197.0976134332486,OUT045
FDF58,1180.5233512946859,OUT045
FDZ14,296.71888761061365,OUT019
FDP31,913.6121562877731,OUT049
FDH45,640.0508575608172,OUT013
FDA09,540.2930941072016,OUT010
FDW31,2876.31386061524,OUT035
FDA57,646.333314597673,OUT046
NCE55,2906.816129490233,OUT035
FDC17,379.87207318372685,OUT019
FDC59,1040.9979371185782,OUT013
FDA22,2770.4532331303626,OUT013
FDK52,3914.2358508075695,OUT035
NCM26,2412.388333265418,OUT046
NCT53,2703.6264391232844,OUT035
FDW45,2543.55224555895,OUT018
NCI18,3728.856287882987,OUT035
FDE38,2508.3239872638915,OUT018
FDF08,230.4659107842076,OUT019
FDY58,484.0118509085697,OUT010
FDF58,202.58360883212984,OUT019
FDX39,4010.4873746463404,OUT017
FDB44,3617.2970213661188,OUT049
FDF28,2202.5455794139543,OUT013
FDE39,1919.9225903522636,OUT013
FDT37,3581.730764857983,OUT018
FDZ45,3331.111412189329,OUT017
FDO40,2661.1251152671634,OUT035
FDM57,2050.2585135143054,OUT027
DRG36,2985.4105710694225,OUT017
FDY36,186.48197557228576,OUT010
DRL60,3368.978358037425,OUT027
FDS25,268.38077297701335,OUT019
DRF49,2904.9644333209553,OUT027
FDP16,4165.405765532035,OUT045
FDS60,2435.922999673774,OUT049
FDU15,946.1944310732307,OUT027
FDK43,2153.6022150126973,OUT046
FDN25,767.7108941959166,OUT046
FDE53,1641.9904780398078,OUT049
FDB22,2326.4031016634403,OUT013
FDE39,2044.262666637021,OUT017
FDX35,3940.768419920743,OUT035
NCG54,2757.9360920318604,OUT049
FDH27,2477.9075037627917,OUT035
NCK42,3406.999060355385,OUT013
FDS25,1846.1367457274248,OUT049
FDI10,2866.4428528236353,OUT018
FDU35,1634.5510155837662,OUT035
FDI04,3277.831274077572,OUT017
DRK23,4278.4235554150355,OUT035
FDB53,300.2796463605486,OUT019
FDY02,3924.540014386881,OUT049
FDM60,674.5613254956424,OUT035
NCJ31,605.3157692269871,OUT010
DRP35,1959.7139333874243,OUT017
NCQ30,1814.5091923990062,OUT018
DRL11,314.4026796942736,OUT010
FDU01,3246.052779551575,OUT013
FDR39,3176.3760368304625,OUT035
FDO08,2488.490062660617,OUT046
FDC02,4135.098644631154,OUT045
NCZ29,2024.0806211635027,OUT035
FDF29,310.82936790457427,OUT010
FDZ23,3231.151323052281,OUT017
NCU53,2516.7013953071446,OUT018
NCW30,3713.20207485914,OUT013
NCM26,3943.6063873302223,OUT027
FDV50,3150.4016925918636,OUT027
FDW15,2569.0300383619765,OUT049
FDI35,5905.18638416381,OUT027
FDO11,4295.656842634891,OUT017
FDN48,1656.9077137192296,OUT046
NCA17,2344.3803941050223,OUT049
NCN54,1199.9453045813837,OUT013
FDP22,735.2496610371287,OUT013
NCB54,1895.2105933673151,OUT035
FDD08,668.6034902415644,OUT045
DRM48,117.53476430593945,OUT010
FDG41,2726.259014180682,OUT027
FDE44,1510.4381036353295,OUT027
FDE26,2655.0367352953062,OUT035
NCS38,1913.2447934058791,OUT013
NCJ54,3343.7223261870104,OUT018
FDI40,262.65674630632924,OUT019
FDN45,3457.6229076166974,OUT018
FDU43,4073.450262728564,OUT046
FDI04,501.8316171099039,OUT010
NCC07,1215.6195691631713,OUT018
NCC07,234.14359593887565,OUT019
NCD18,3843.910332338509,OUT045
FDU55,4874.381818995046,OUT035
FDX59,648.9895503115943,OUT035
FDR52,3261.983400194836,OUT049
NCP17,1020.5221515880086,OUT013
FDQ32,1954.0702967395453,OUT045
NCT17,3255.2821659484075,OUT049
FDO10,820.427988413705,OUT049
FDE32,594.4852206823615,OUT049
FDN44,2620.541621701103,OUT045
FDH02,1334.9025888265649,OUT035
FDK60,1575.3502359945935,OUT013
FDS24,219.9467008937927,OUT019
FDL03,544.1071399181645,OUT010
FDB46,5776.317390692406,OUT027
FDO48,3938.7140864465155,OUT049
FDZ39,1771.440026109173,OUT049
FDT02,987.440759031211,OUT027
FDC50,1734.9640951573276,OUT013
FDP39,735.7179713298701,OUT035
DRG15,932.1709559177982,OUT018
FDP10,1219.0264627973102,OUT018
FDF53,5475.460388179718,OUT027
FDN34,2764.9317134343205,OUT045
FDK02,1925.707655077945,OUT045
FDC23,3094.714070880696,OUT045
FDJ10,353.9348484580962,OUT019
FDE53,1638.2724399420258,OUT035
FDR25,4298.1218241033075,OUT035
FDW50,2576.1168481669047,OUT046
FDS09,801.8545094635659,OUT049
FDW49,520.633524912798,OUT010
FDU51,3142.7640276741813,OUT046
FDF28,1635.6287230574944,OUT018
NCY30,2886.908484684208,OUT018
FDD44,4800.485163388744,OUT045
FDX09,2952.4540018240054,OUT017
NCF30,2315.3628012630065,OUT013
FDZ50,586.5063760009748,OUT019
FDW37,1363.8435271451544,OUT013
FDD11,4039.392427058267,OUT049
DRH39,926.9251389541544,OUT018
FDA36,3193.1986078385794,OUT049
NCG43,1540.3565328440156,OUT049
FDF02,1933.3382106920285,OUT035
FDP57,2605.170745387027,OUT027
NCE42,3690.998781652552,OUT017
NCR38,5903.803182797366,OUT027
FDP03,328.5635868252181,OUT019
FDO51,687.5413885045187,OUT035
NCQ42,1898.58380360968,OUT046
NCM41,1398.198479437325,OUT046
FDH48,2162.5675991207713,OUT027
DRF60,3965.0494566036587,OUT046
FDJ27,1671.5606247804237,OUT035
FDQ14,2381.5391570421357,OUT013
FDN27,2008.6353911258466,OUT017
NCQ02,3053.5407152019893,OUT046
FDJ33,2000.5794768168003,OUT049
FDP07,5738.943850451834,OUT027
DRE01,4116.422413543745,OUT049
FDU36,1490.181408644143,OUT045
FDL28,3984.109534291679,OUT017
NCX53,2045.8701912898566,OUT046
FDZ39,1748.8871249750534,OUT013
NCP42,3172.830305223823,OUT013
FDJ14,1313.025681030716,OUT035
FDK04,878.519119561341,OUT049
NCC19,3258.51966799021,OUT017
FDS09,583.7931394061197,OUT018
FDZ02,1469.4159404102973,OUT046
FDD35,1684.7889691442272,OUT018
NCY42,2560.436536908775,OUT017
FDB05,3769.6929155626403,OUT045
FDF20,3043.7146112480405,OUT035
NCO41,1225.205673147973,OUT018
FDC40,2211.9002013853283,OUT027
FDV58,2298.163380605496,OUT045
FDZ57,1761.5943037783954,OUT045
DRM35,3076.7578294330174,OUT046
DRN36,1246.9012575141815,OUT018
FDQ13,1307.7292829780379,OUT046
DRO35,321.5345582663,OUT010
NCD43,1782.3942313250188,OUT035
FDA51,1476.256592516144,OUT018
NCX17,6040.893703333639,OUT027
NCZ17,652.7428176433284,OUT049
FDR11,3687.0636401880547,OUT027
FDW34,4100.096465045253,OUT049
FDN50,1602.761879142548,OUT017
FDS09,819.8511455797825,OUT046
FDS48,2367.3376176580337,OUT018
FDL44,2705.9945165449485,OUT049
DRF48,2783.2906613201512,OUT018
FDA14,2082.580815327298,OUT018
NCD30,1590.8633123710965,OUT049
FDI16,856.1495241005398,OUT017
NCG06,4086.5429392958163,OUT035
DRZ24,2066.105361042878,OUT035
NCS17,1478.9194974711993,OUT045
FDB37,3975.8664933744794,OUT045
FDE10,1940.9227157685832,OUT035
FDC57,2983.843735109212,OUT045
FDM12,2991.41681214574,OUT018
FDE24,2128.7160023374176,OUT049
FDW22,3667.5550135221893,OUT045
DRD01,1899.8441038777607,OUT027
NCZ18,5836.982488955694,OUT027
FDN49,641.3607904890421,OUT045
FDR22,2195.6348865532245,OUT035
FDV08,89.82480792827515,OUT019
FDY39,3454.4764691992254,OUT046
FDV36,2340.1631008915265,OUT049
FDO60,731.5180799900648,OUT045
FDU04,3678.995972985712,OUT027
FDR20,1388.3034810844533,OUT027
FDW19,255.98593856762264,OUT019
FDU40,2426.4536295340313,OUT049
FDK15,1496.5805898691508,OUT045
DRF15,2465.8985145979073,OUT035
FDQ25,2939.317888790021,OUT017
FDI48,186.94753123820135,OUT019
FDS49,1469.313437793996,OUT046
FDV22,2664.9058199627234,OUT046
NCV42,1768.37986504353,OUT046
FDX26,3195.2731298098583,OUT046
FDI33,1262.088957155329,OUT018
FDZ14,1987.301722787515,OUT049
FDG10,829.3666941694534,OUT013
FDM38,619.7765886247324,OUT018
FDG26,5548.530141204735,OUT027
FDH46,1769.335010218659,OUT035
FDN13,1268.4645165105,OUT018
FDU57,2433.1055003547153,OUT035
NCI06,3076.6407395326105,OUT046
FDM38,982.2147040874772,OUT045
NCG42,268.9304716758603,OUT010
FDL39,2923.131195018284,OUT045
FDT31,446.8098987152046,OUT019
FDV59,3742.842945822488,OUT013
FDB49,1608.9577807602889,OUT035
FDD58,1752.1026635537426,OUT049
DRN59,746.5462542192495,OUT046
FDX48,2604.9640319610853,OUT049
FDQ11,4118.245136967276,OUT049
FDY12,909.7933443222471,OUT049
FDQ11,3949.829562437007,OUT045
DRI11,1944.4295494085598,OUT017
FDY32,3512.961023272454,OUT027
FDS51,933.9271846202298,OUT045
FDR19,532.2450097056151,OUT010
DRB13,2816.7531206129897,OUT018
FDS21,1087.7859288681123,OUT035
FDQ40,2810.691232318994,OUT045
NCE55,2793.078176737391,OUT013
FDX43,4213.447037444653,OUT027
FDS12,2136.334796689608,OUT049
DRK01,2318.7119250576084,OUT027
FDN25,812.2160524978885,OUT017
FDB60,3132.8620047002028,OUT046
FDQ13,1314.6282800386628,OUT017
DRK13,3061.395533656335,OUT045
DRF25,354.4121817476131,OUT018
NCD42,62.17187041057306,OUT019
FDW25,1544.9000558133982,OUT045
NCV29,4609.020241197018,OUT027
NCK42,3510.931508491816,OUT035
DRJ13,4655.169855259948,OUT027
DRD15,3779.333325626195,OUT017
FDM27,2609.428127038847,OUT045
FDZ50,2883.7476338188844,OUT018
FDC04,3730.0126076019465,OUT046
FDF50,3286.3717531610305,OUT049
FDP15,3913.786142249032,OUT045
FDK46,4145.945230014822,OUT035
FDZ56,2541.076787780335,OUT018
FDY60,2503.795499460506,OUT049
FDB10,4060.895422321367,OUT035
FDR57,2278.553885890676,OUT045
FDU58,3314.744423529965,OUT049
FDH02,1263.0993376811866,OUT046
FDP48,3332.455987930764,OUT013
FDI46,3943.629624078388,OUT035
FDW56,3240.7196339263132,OUT013
NCM19,191.4362362439627,OUT010
FDS50,5341.056409939681,OUT027
FDK24,688.1050929432769,OUT013
FDO36,3181.7587625663405,OUT017
FDK45,2661.901682916445,OUT027
NCL05,725.7992890219618,OUT045
FDL32,1456.1635319390057,OUT018
FDA28,2114.4684949019543,OUT049
FDY36,1014.5946016283885,OUT018
FDP32,1919.4037675769423,OUT018
FDL50,1950.4613552348776,OUT046
DRC24,2531.087042299422,OUT049
NCS18,1845.3063009996695,OUT017
FDD16,1281.3514796608831,OUT017
NCV18,1671.4619704694246,OUT013
FDX07,3074.2402862848858,OUT046
NCZ05,3027.238072344111,OUT027
NCI31,590.3254331461005,OUT013
FDK14,1448.349174344327,OUT049
NCR06,673.8660252509827,OUT045
NCF54,2877.0105393960066,OUT049
DRG23,510.6129145410961,OUT010
FDD53,636.867898016252,OUT046
NCM31,3088.2447667338156,OUT027
FDT16,4146.8390963420625,OUT017
FDR40,1302.189043309911,OUT035
DRG25,3220.577217880454,OUT017
FDT10,1001.6528060724168,OUT035
FDY32,2463.4076679153573,OUT013
FDN50,1601.1107826301404,OUT035
FDZ35,234.28877784709812,OUT019
NCP54,1996.8550427517025,OUT045
NCD07,1695.2568554760066,OUT035
FDS02,2915.4325550380727,OUT018
DRN59,632.6239327290984,OUT018
DRB24,2347.884070138087,OUT013
FDP37,3205.777863567219,OUT027
DRB01,2824.3958491703715,OUT018
FDR47,3091.529046574052,OUT046
NCM31,288.0253964391682,OUT010
NCF06,5643.848660982511,OUT027
NCV17,3255.6979889283184,OUT027
FDS10,3069.5781918658918,OUT049
FDN52,1210.3600658789537,OUT035
FDZ48,1868.370785353695,OUT013
FDJ48,4120.779392559596,OUT049
DRB13,4826.1171526571325,OUT027
FDV59,3914.6494935678897,OUT017
FDL32,1829.0653936960841,OUT035
FDZ12,2007.861449396843,OUT035
NCR06,1008.362822731938,OUT027
FDP51,2086.896458391424,OUT017
FDY22,2104.6311502771273,OUT013
FDZ38,3245.6889371337625,OUT049
NCO54,935.3687107142009,OUT035
FDR23,2866.5557188645,OUT035
FDM38,1024.3054476089328,OUT049
FDS25,1907.8773442170893,OUT013
FDZ22,1262.2756787718276,OUT013
FDZ20,489.9883547388716,OUT019
FDD45,176.37051544510206,OUT010
FDN03,4089.1958191766726,OUT049
NCW30,3446.752472452639,OUT046
FDY24,1831.1549591970802,OUT027
FDJ26,500.9743067285135,OUT019
FDM15,2501.0562813730808,OUT049
NCW54,1934.0021839554272,OUT027
FDA23,1486.2278083556366,OUT045
FDA39,67.9844327113266,OUT019
FDZ12,2645.3984135569845,OUT017
NCB42,2039.3659274323643,OUT046
FDL16,830.8380853695095,OUT046
FDO24,457.8232715017129,OUT019
NCP42,3202.8529116764607,OUT046
FDR19,2232.452625806679,OUT018
DRL01,3818.0393124288107,OUT045
FDV37,3032.310564017627,OUT046
FDI41,370.1188006744714,OUT010
FDF58,1100.649236665567,OUT049
NCF43,1461.6078586056321,OUT018
FDN02,3351.2905713444575,OUT049
NCP41,1684.5305888089804,OUT035
NCY17,983.7884665665381,OUT027
FDL58,5791.334132929038,OUT027
NCA30,5393.404239465337,OUT027
FDE46,2366.965940157908,OUT018
FDY38,3730.7799166363297,OUT035
NCH29,2524.047972377672,OUT027
FDO20,4261.529816710578,OUT045
FDP44,1325.1474444113537,OUT018
FDM02,2266.341531299446,OUT027
FDJ14,2498.2632899559926,OUT027
FDH04,204.34609912889368,OUT010
DRK23,4073.218505638457,OUT046
NCW05,1609.8445721449818,OUT046
FDF12,2434.771873582278,OUT049
FDL51,470.846073776362,OUT019
FDN03,3813.2677524912847,OUT018
DRJ37,2436.8928204910017,OUT049
FDM12,589.7309766757622,OUT019
FDA16,3753.751307591929,OUT045
NCB07,3256.4430049065677,OUT017
NCI17,262.020578444781,OUT019
FDR51,2422.8304605142084,OUT046
FDJ55,3910.9660033954974,OUT045
NCZ17,638.4439959625694,OUT013
FDU25,841.558852462957,OUT013
NCG18,1672.7216824756256,OUT045
DRM11,4043.3968725786326,OUT017
FDH16,1617.571277063537,OUT035
FDZ04,964.6849325512924,OUT018
NCX53,1978.8281727299818,OUT035
FDX38,1345.4417055580466,OUT027
FDX09,2889.003591783523,OUT046
NCW05,1165.4102464041914,OUT018
NCS41,3193.3734058645323,OUT017
FDI26,2941.741825079789,OUT046
NCZ41,3604.414720780138,OUT027
NCK06,2010.9964210578441,OUT046
FDX23,2364.787771511065,OUT027
NCA42,2399.166639909072,OUT046
FDC20,908.2622665428327,OUT049
DRC49,2207.76570476583,OUT018
FDX01,1837.7292534315288,OUT013
FDC08,3603.3922635622935,OUT045
FDC02,4477.945339768926,OUT017
FDK10,3036.815751392612,OUT045
DRC24,2526.695171889226,OUT013
FDW16,239.9360118409305,OUT019
NCU06,3199.2907014146526,OUT018
DRA59,3066.9427997611283,OUT045
FDR24,255.76622986904886,OUT019
DRL35,556.4069015319651,OUT018
FDA49,1374.989013354667,OUT013
NCC55,673.2857608615515,OUT046
DRD24,298.212514486696,OUT019
NCE55,2946.818413824513,OUT049
FDT33,2863.5471911471204,OUT045
NCT53,2642.6182417990203,OUT013
FDS26,3824.4684407591453,OUT046
FDL22,1238.5883290969289,OUT018
FDP44,1771.8077307415995,OUT017
FDC52,2167.1639802328878,OUT018
FDI53,474.63851224490355,OUT010
FDZ23,3179.219190373789,OUT046
NCT18,3205.043060526153,OUT013
FDR13,1997.8925223986914,OUT046
FDB09,267.84765252281437,OUT010
FDZ60,1504.5399517373971,OUT013
FDB11,3855.2056470690827,OUT046
FDC10,1622.2238982072136,OUT018
FDW56,3238.161162765365,OUT035
FDK14,2490.83246148147,OUT027
DRE27,2744.650576233451,OUT027
FDA38,3675.505099184564,OUT017
FDT11,3189.4850821506275,OUT045
FDP15,4055.719701046879,OUT035
FDV27,1347.5665814835554,OUT035
FDS36,2521.675395335223,OUT027
FDY40,1479.867940514594,OUT027
NCF19,751.2282981274144,OUT049
FDF53,3122.7563168809047,OUT045
FDS14,4295.829349934111,OUT027
FDE56,1011.5220052867083,OUT046
FDZ19,2823.4470138322686,OUT035
FDZ46,1675.065785135634,OUT013
FDR16,3709.4765747372235,OUT046
FDG29,497.58995423043757,OUT018
NCE30,3533.791733111926,OUT017
FDZ40,861.247665501239,OUT046
FDG58,2506.9076924986816,OUT018
DRH03,1448.7656839733525,OUT013
FDZ47,1477.0195991168698,OUT045
FDV04,2307.625913933402,OUT018
FDZ10,1699.0677303333446,OUT018
FDG46,1981.9801761769052,OUT017
NCF07,1476.5371332780653,OUT045
FDY44,3038.0863813765936,OUT035
FDB21,3896.2710549916833,OUT013
FDS20,3236.5588853882145,OUT035
FDS49,1320.385203184448,OUT049
FDX55,5015.960273506231,OUT027
NCQ02,2676.7538195790357,OUT018
FDR25,4344.41558679412,OUT013
DRG39,913.4918572198641,OUT045
FDB46,3415.2593457981975,OUT046
NCC30,2822.6182757970637,OUT018
FDE58,1991.5258025159346,OUT035
FDC05,487.0453688802339,OUT019
FDY15,2602.7497716405614,OUT046
FDG14,2459.145458348968,OUT046
FDL08,4069.2508055176454,OUT049
FDQ47,640.3626306805248,OUT013
FDN12,1838.972128289129,OUT035
FDW10,2305.530971646076,OUT013
FDD02,1905.403014788353,OUT035
FDX35,564.5259423887505,OUT010
FDT35,2606.176448595319,OUT046
DRN47,476.4407091006176,OUT019
FDB11,578.813758607027,OUT010
FDN20,2669.2736680503476,OUT045
FDB59,3113.4285258597015,OUT035
FDJ58,2884.993495716565,OUT045
FDU60,2602.2822022554487,OUT046
FDS03,1045.8792237604773,OUT049
FDU40,404.21671390921784,OUT019
DRH15,806.9302670904686,OUT049
FDD04,3873.1469594925456,OUT027
FDQ01,3814.3782380817793,OUT046
FDF28,2149.4240158581906,OUT035
FDD22,258.84611728504245,OUT010
FDY19,2023.8117379788985,OUT046
FDN33,1625.960581523633,OUT035
FDV36,2335.1216372904287,OUT035
FDW01,399.6930614858371,OUT010
FDJ28,3214.3457558850346,OUT049
FDB17,3101.8891514181228,OUT035
FDM40,2127.3772750739186,OUT049
FDV46,1954.573921175672,OUT045
FDQ44,2067.9720606960655,OUT049
NCD42,681.6523487534371,OUT046
DRH37,2632.8378172446505,OUT046
FDR10,2644.5038674954812,OUT018
NCD06,1318.7850746945192,OUT027
FDI53,2362.4028144310646,OUT046
FDG16,3856.1518855494783,OUT035
DRB25,1752.2224054425424,OUT046
